77475	55722
77474	41143
77474	56810
77473	17145
77472	47329
77469	19109
77468	31327
77459	73500
77458	28082
77458	44194
77448	38951
77447	2652
77447	4237
77447	9771
77447	19045
77447	20826
77447	28383
77447	51920
77447	59150
77447	75057
77441	3365
77441	18686
77441	59628
77441	75107
77441	75539
77432	77638
77429	43507
77427	11891
77427	75678
77426	76833
77423	8159
77423	31085
77423	48827
77423	58920
77423	76181
77421	1144
77421	2961
77421	12941
77421	24131
77420	65196
77418	43507
77417	22873
77417	27529
77417	42000
77417	44665
77417	61810
77417	67449
77414	8956
77414	14151
77412	49326
77407	13073
77405	24180
77396	49890
77396	57863
77395	10133
77395	27127
77395	60182
77395	76617
77387	75371
77381	10183
77380	1600
77380	37570
77380	48568
77380	49520
77377	20062
77374	72112
77371	63164
77367	65933
77362	76220
77360	2475
77360	38873
77358	46544
77358	48819
77358	77228
77355	61901
77350	44706
77348	15693
77348	46230
77346	33725
77346	45993
77340	30948
77338	53757
77337	48946
77334	219
77334	1969
77334	2979
77334	7120
77334	7631
77334	8470
77334	11761
77334	19095
77334	23378
77334	25410
77334	28171
77334	36476
77334	43651
77334	50016
77334	53537
77334	58096
77334	60984
77334	63077
77334	73747
77334	77004
77334	78175
77333	45143
77325	12832
77324	15047
77324	22374
77324	39796
77323	8945
77322	10023
77322	24561
77322	41137
77322	41426
77322	45696
77322	57765
77322	69031
77320	13104
77319	50708
77316	54117
77315	61517
77312	16044
77311	55069
77310	17349
77310	67728
77305	12920
77305	17441
77305	41797
77302	5656
77296	12301
77296	71288
77295	43363
77294	10864
77294	21606
77291	7141
77286	28598
77286	37741
77284	7990
77284	22742
77284	22890
77284	63191
77282	72472
77280	18800
77272	36064
77256	32446
77256	44343
77256	70718
77254	16812
77254	27062
77254	27535
77250	60047
77250	68549
77249	75088
77242	6384
77242	11611
77242	12380
77242	14808
77242	14831
77242	17967
77242	57329
77242	66762
77241	12743
77241	46179
77241	47306
77241	62848
77235	73211
77231	75580
77228	12569
77228	16906
77228	18630
77228	31362
77228	37564
77228	39620
77228	47621
77228	48958
77228	61225
77228	70811
77228	77358
77222	5440
77222	34614
77218	5281
77218	42316
77218	58778
77213	6025
77211	1836
77209	68547
77206	65058
77204	31366
77204	34426
77204	43715
77204	51239
77203	796
77203	34627
77195	57110
77193	49295
77191	25938
77188	28193
77183	2266
77183	2676
77183	3635
77183	4817
77183	15078
77183	27366
77183	31443
77182	12941
77179	29448
77169	38175
77168	35228
77166	64039
77158	11483
77157	11483
77157	57422
77154	78191
77150	42651
77147	5262
77139	7457
77139	10143
77139	18769
77139	19301
77139	25596
77139	76270
77133	12981
77133	34103
77133	43437
77130	46757
77128	46603
77126	19417
77125	57869
77123	64136
77121	1405
77121	31629
77121	50934
77117	46942
77116	71944
77113	71021
77112	57953
77108	77605
77106	9162
77106	18900
77102	47354
77101	56676
77101	58542
77094	53021
77094	54001
77090	4696
77090	26585
77090	31365
77090	32261
77090	43275
77090	52294
77090	69121
77090	74037
77088	36689
77087	58846
77087	60272
77087	70358
77083	65642
77082	53742
77080	64737
77077	26729
77077	51930
77077	64879
77075	8904
77075	18156
77071	75388
77069	7014
77069	48280
77069	73413
77063	7517
77063	59815
77061	58179
77053	69796
77052	1365
77052	3098
77052	8298
77052	13787
77052	14310
77052	20875
77052	47540
77052	55664
77052	67672
77052	76136
77050	10726
77048	41016
77044	32014
77043	57767
77042	4194
77042	33688
77040	55806
77036	55687
77034	2838
77034	10350
77034	30739
77033	28082
77033	36689
77033	50338
77025	7695
77025	16338
77018	31792
77014	30002
77014	38069
77012	15693
77009	1272
77009	7232
77008	61940
77004	77334
77003	27419
77000	52590
76999	15755
76998	21660
76998	29312
76997	14646
76997	32239
76997	74386
76991	10903
76991	17129
76990	37047
76989	58693
76979	22869
76979	40449
76976	4109
76976	22994
76976	33135
76968	12261
76967	10358
76965	51865
76964	56460
76961	22106
76961	61912
76958	42018
76958	57093
76948	2822
76947	2417
76944	5953
76944	60782
76944	61891
76944	64105
76943	17173
76943	49068
76939	10350
76939	22070
76939	30653
76939	50124
76939	58284
76939	67168
76932	39466
76932	62247
76931	26009
76931	35597
76931	51635
76931	57544
76928	34387
76928	40259
76928	56818
76927	7343
76927	11348
76927	31656
76927	42953
76924	12656
76924	28490
76920	21737
76920	63080
76919	3773
76917	68123
76916	72479
76912	75869
76909	21847
76908	59649
76906	16671
76904	73500
76902	52285
76899	16127
76899	54830
76895	57891
76888	40117
76887	54200
76886	58745
76884	8526
76883	53292
76883	72051
76881	1687
76881	45270
76881	67449
76881	69829
76878	3199
76869	16597
76865	40140
76865	59178
76863	27768
76862	21172
76861	67433
76855	45378
76855	56447
76855	65654
76855	67402
76855	67738
76854	74592
76852	23280
76852	30008
76847	1263
76847	15157
76847	65038
76844	29868
76840	9422
76837	4163
76837	20721
76837	55149
76837	57743
76833	22439
76833	28062
76833	36532
76833	54553
76833	55474
76833	76224
76833	77426
76831	12891
76831	15322
76831	18870
76831	20741
76831	26894
76831	63653
76831	71716
76831	74938
76830	30008
76830	57389
76830	71811
76818	60361
76813	8694
76812	2417
76810	30285
76809	8354
76807	48092
76803	78194
76802	42398
76793	4949
76793	48768
76791	51107
76791	67126
76789	63530
76787	55805
76786	17336
76777	24180
76774	35484
76768	10257
76768	19009
76766	27614
76763	51465
76760	66656
76756	1231
76756	42753
76756	51239
76756	67728
76754	1272
76754	38231
76754	72437
76751	29142
76744	69901
76739	58089
76737	16641
76736	59111
76732	15875
76732	57833
76730	8255
76727	38353
76725	25930
76723	52967
76717	10184
76717	41370
76717	42217
76717	74417
76715	5262
76714	57110
76714	69890
76713	49962
76710	77915
76705	12920
76705	64940
76702	64752
76697	16553
76689	63012
76686	32032
76686	54506
76684	22873
76684	37259
76680	37259
76679	2418
76672	46107
76672	51897
76669	412
76667	30316
76666	21925
76655	7959
76655	50664
76655	74631
76648	16145
76648	40532
76644	33639
76644	50558
76644	64182
76644	64835
76641	17837
76640	2804
76639	30739
76637	11696
76637	15910
76625	1337
76620	36518
76618	74654
76617	77395
76613	61256
76613	63032
76611	61451
76607	45908
76604	57629
76601	20982
76600	10672
76600	20709
76598	60525
76590	7026
76588	48906
76582	32373
76581	65581
76580	2923
76571	433
76571	28947
76567	15908
76566	20245
76563	66192
76560	57069
76560	62085
76548	14470
76547	48110
76546	33405
76544	19512
76543	26863
76541	16449
76541	16719
76541	27488
76541	66043
76541	69075
76541	72392
76540	24888
76540	52557
76540	75335
76538	32650
76535	48599
76526	42074
76526	52526
76526	53011
76526	71101
76524	173
76524	48146
76523	3580
76523	4335
76523	6173
76523	16640
76523	26405
76523	67367
76523	76453
76523	78250
76515	65116
76513	4097
76509	45599
76506	672
76505	73103
76504	17675
76501	50708
76499	49488
76495	45283
76491	16666
76490	21168
76490	46107
76487	58064
76486	14967
76486	56452
76486	68965
76481	38950
76481	40602
76479	32335
76477	62806
76472	40124
76472	65897
76469	6061
76469	21730
76468	9910
76468	65581
76464	48879
76461	44535
76461	75371
76459	28598
76457	14947
76453	76523
76449	19178
76449	59687
76446	42385
76437	65642
76437	66340
76434	84
76429	796
76428	56210
76423	60342
76410	8491
76407	5006
76407	6616
76407	24730
76407	30533
76407	69219
76403	16853
76402	73804
76398	71036
76395	2522
76389	27631
76389	53033
76389	62385
76389	65998
76383	46362
76376	69695
76375	16551
76374	4516
76374	37130
76374	48506
76373	23253
76371	34610
76370	41830
76368	13196
76368	24738
76365	23666
76364	74361
76356	25307
76355	76038
76355	77743
76354	49873
76353	53343
76351	43449
76349	14568
76347	7406
76342	25884
76342	74448
76341	75216
76337	27480
76337	37837
76337	47143
76337	48863
76337	65842
76332	13924
76330	25389
76330	51771
76329	39299
76329	46887
76329	59921
76329	63113
76328	7942
76327	20269
76327	64527
76324	42305
76323	8534
76322	532
76322	23753
76322	48185
76322	60886
76322	61303
76322	61963
76322	74825
76321	52549
76320	35839
76319	29312
76317	51865
76314	51181
76314	75388
76313	74307
76309	29978
76304	11107
76301	5847
76301	9563
76301	28798
76301	70583
76300	53972
76299	9410
76297	17129
76293	71018
76291	18900
76291	54079
76287	8101
76287	13272
76287	23168
76287	35451
76287	36733
76287	43195
76287	49698
76287	54992
76287	77530
76285	56162
76285	64177
76285	68971
76284	18156
76282	40055
76282	70017
76280	64649
76276	15282
76275	28458
76273	6487
76273	14403
76273	31133
76273	52065
76273	53827
76273	60044
76273	69338
76273	70054
76271	53416
76270	77139
76268	20399
76268	74822
76260	834
76259	18450
76255	57599
76254	51022
76252	27031
76249	548
76249	47915
76249	56751
76249	63012
76249	72778
76246	47085
76243	1814
76243	76232
76240	19669
76236	61178
76232	76243
76230	58723
76227	2825
76227	65322
76224	76833
76221	8470
76221	10678
76220	681
76220	2402
76220	2674
76220	4858
76220	8927
76220	13182
76220	18539
76220	30565
76220	30940
76220	32861
76220	33555
76220	34927
76220	35192
76220	38285
76220	40306
76220	41011
76220	43382
76220	44428
76220	44477
76220	44721
76220	45004
76220	45074
76220	45596
76220	46166
76220	50317
76220	56450
76220	59231
76220	60406
76220	65504
76220	66673
76220	72108
76220	72251
76220	74010
76220	74650
76220	74758
76220	75276
76220	77362
76218	48216
76217	1061
76217	8241
76217	18415
76217	31857
76217	51001
76217	70864
76215	66328
76214	35524
76212	8835
76212	21535
76212	33576
76212	69679
76210	76197
76209	13706
76206	22022
76202	4363
76202	27017
76202	32996
76202	58296
76202	60362
76202	71422
76202	73025
76202	73329
76197	3606
76197	3781
76197	8441
76197	10364
76197	12316
76197	12389
76197	14026
76197	16846
76197	18426
76197	18964
76197	23327
76197	29702
76197	31357
76197	31677
76197	32601
76197	32627
76197	37504
76197	39414
76197	39789
76197	41903
76197	41911
76197	43408
76197	44943
76197	46585
76197	50914
76197	50989
76197	52081
76197	53112
76197	53675
76197	55547
76197	55961
76197	57853
76197	58159
76197	61689
76197	64812
76197	64943
76197	66988
76197	68372
76197	68789
76197	71095
76197	72353
76197	73195
76197	75044
76197	75128
76197	76210
76197	77506
76197	78313
76196	14096
76196	48528
76196	67784
76191	41138
76190	40105
76190	57193
76182	27713
76181	10181
76181	18349
76181	22653
76181	29971
76181	77423
76179	9586
76179	58650
76178	30400
76175	1173
76175	1775
76175	2137
76175	8667
76175	38790
76175	39480
76175	39748
76175	50009
76175	72534
76175	75428
76173	28938
76170	1208
76170	12550
76168	3635
76162	47530
76154	30402
76153	22463
76151	9586
76147	56789
76145	43164
76145	62446
76143	49704
76141	62844
76140	71342
76136	4134
76136	19555
76136	27092
76136	37719
76136	64451
76136	77052
76132	74651
76131	52648
76130	50708
76129	63771
76122	55583
76119	10292
76119	10765
76119	20961
76119	21146
76119	25508
76119	37569
76119	41392
76119	44687
76119	44814
76119	44825
76119	69277
76119	69453
76119	70003
76117	59276
76115	35541
76115	35676
76115	46699
76115	71495
76109	10024
76109	51604
76108	6427
76096	28934
76092	34117
76092	70300
76091	56090
76089	27250
76084	7213
76084	20179
76084	38986
76083	55818
76074	40016
76072	43832
76072	47012
76070	40635
76064	42750
76062	932
76060	839
76060	991
76060	5907
76060	7243
76060	7649
76060	8334
76060	10673
76060	11075
76060	16028
76060	16159
76060	17218
76060	18915
76060	20069
76060	20166
76060	20202
76060	20277
76060	20617
76060	20712
76060	20835
76060	21010
76060	21600
76060	21718
76060	22327
76060	22678
76060	23188
76060	24968
76060	27349
76060	27950
76060	28140
76060	31361
76060	36149
76060	42638
76060	46220
76060	50225
76060	52420
76060	52911
76060	54811
76060	55938
76060	56311
76060	66358
76060	66907
76060	66909
76060	67353
76060	67729
76060	71146
76060	74139
76056	57110
76053	7336
76053	44212
76051	1041
76051	58512
76045	73004
76038	4885
76038	14989
76038	16589
76038	23565
76038	26517
76038	28642
76038	30157
76038	30393
76038	33555
76038	33572
76038	34254
76038	34302
76038	36604
76038	38919
76038	39681
76038	40041
76038	47997
76038	51510
76038	51704
76038	55008
76038	55860
76038	58493
76038	63379
76038	66690
76038	72166
76038	76355
76037	35860
76028	64071
76022	38114
76022	62085
76018	29043
76016	2884
76015	37182
76015	38595
76015	40124
76015	46217
76013	16220
76010	23280
75999	22831
75999	23280
75993	29302
75992	39668
75992	40273
75992	52265
75989	59704
75988	71811
75988	73231
75984	23863
75982	11015
75980	35204
75972	46855
75964	39614
75963	5618
75958	69388
75956	16812
75951	28006
75951	39734
75951	47449
75948	5590
75947	32920
75947	51802
75939	75869
75934	43767
75931	2175
75931	4978
75931	5347
75931	7510
75931	8769
75931	9195
75931	9419
75931	9495
75931	9554
75931	10010
75931	16010
75931	20117
75931	22338
75931	22975
75931	27602
75931	29163
75931	29884
75931	31771
75931	38014
75931	39731
75931	40788
75931	46866
75931	49022
75931	51520
75931	57224
75931	62817
75931	62958
75928	61901
75928	75299
75927	24889
75927	26457
75927	34276
75926	4429
75926	42633
75925	4531
75924	41328
75924	48745
75921	61866
75921	78324
75916	5954
75916	14190
75916	18987
75916	22880
75916	65617
75915	16300
75915	31590
75912	57626
75910	16904
75908	49207
75906	4103
75905	58846
75903	8115
75901	323
75901	23852
75900	30285
75897	22617
75895	29570
75895	37259
75892	11428
75892	15149
75888	40584
75888	75258
75885	3635
75883	28663
75883	33676
75883	57110
75883	63966
75882	1500
75882	6930
75882	14979
75882	17343
75882	51948
75880	32180
75878	46773
75877	16699
75871	37770
75869	15472
75869	41008
75869	43360
75869	64960
75869	71448
75869	75939
75869	76912
75868	47133
75867	21910
75867	32920
75866	796
75866	11483
75866	70935
75859	13494
75859	13641
75859	63282
75859	64136
75858	18663
75854	9977
75852	20260
75852	25147
75851	23303
75851	36931
75851	37024
75851	39203
75851	62380
75851	71149
75850	22328
75849	69405
75845	13879
75844	69081
75842	19160
75842	52285
75839	59327
75837	31949
75835	14784
75833	18406
75833	53870
75832	25165
75832	42065
75830	29978
75829	1939
75827	58884
75827	75507
75825	70236
75824	25662
75821	40016
75819	16381
75819	38175
75817	16785
75817	43055
75816	4109
75815	18787
75815	27747
75815	64684
75815	67511
75810	45408
75805	35041
75803	4914
75803	18074
75803	25016
75803	25828
75803	29417
75803	33295
75803	51437
75803	66491
75803	70955
75802	877
75802	73326
75802	75199
75798	12267
75797	74592
75793	1754
75793	20032
75793	23837
75793	37977
75793	40667
75793	63172
75793	65982
75793	77673
75792	7744
75792	9613
75792	10160
75792	10203
75792	16859
75792	16873
75792	17670
75792	25876
75792	37288
75792	42487
75792	60134
75792	61619
75792	61815
75792	70553
75782	40569
75782	42872
75782	64475
75780	8956
75780	35256
75780	56789
75772	64750
75771	282
75771	24659
75771	28169
75771	44120
75771	64440
75768	24781
75759	12550
75756	22873
75746	19178
75746	21298
75721	65618
75720	24897
75717	41018
75715	57767
75712	43507
75710	3230
75707	34150
75707	71370
75706	6060
75706	9434
75706	9669
75706	12155
75706	16056
75706	25007
75706	27962
75706	28104
75706	31279
75706	34977
75706	45756
75706	45761
75706	46399
75706	66869
75706	75440
75706	78155
75704	35452
75702	55133
75700	74651
75696	59810
75691	50591
75681	35146
75681	41340
75680	3583
75680	17882
75680	50571
75680	66358
75678	77427
75677	6655
75675	58828
75671	3031
75671	10295
75671	21156
75671	50527
75671	58661
75671	72264
75670	12832
75666	44642
75660	32650
75658	30457
75658	77828
75651	20093
75650	36414
75648	30326
75647	61882
75645	59988
75644	2299
75642	65207
75641	18875
75641	29540
75641	46781
75641	72318
75638	6077
75638	25878
75638	56716
75634	10582
75634	30564
75632	10143
75630	16397
75630	64606
75630	70320
75629	7304
75628	74862
75627	11483
75626	46551
75626	46813
75625	55204
75624	63698
75622	29995
75622	30880
75620	72716
75619	30478
75618	55884
75617	68123
75616	14178
75615	57389
75615	61866
75607	52713
75607	70236
75605	73402
75604	14178
75602	8491
75602	8904
75602	43449
75601	23909
75601	38117
75598	10164
75598	44706
75595	9273
75595	60228
75594	25258
75590	21162
75588	52839
75585	32443
75585	65301
75585	75031
75583	30008
75580	1067
75580	18679
75580	55018
75580	61489
75580	63649
75580	77231
75575	1335
75574	46364
75569	6076
75569	8065
75569	14267
75569	14568
75569	55613
75567	38951
75566	64527
75563	25900
75563	44202
75563	64104
75558	8543
75558	26156
75558	39038
75558	61201
75558	69893
75557	15284
75556	65640
75542	1672
75542	26156
75539	1786
75539	40201
75539	69500
75539	77441
75538	113
75538	4317
75538	13521
75538	15197
75538	38882
75538	55299
75538	57871
75538	65145
75538	77503
75536	9373
75533	71400
75518	31093
75516	2488
75516	21566
75514	35404
75514	38298
75513	58542
75511	48444
75511	66321
75509	21769
75508	5481
75508	63394
75508	65181
75507	75827
75504	30993
75504	33656
75500	34347
75500	75150
75499	66056
75498	6261
75498	44427
75497	3841
75497	63966
75495	29740
75490	37669
75490	41797
75485	67552
75484	796
75479	71184
75468	61946
75466	27753
75463	15434
75460	54635
75460	71400
75457	3843
75456	72232
75455	33196
75451	4532
75449	7300
75449	33769
75449	72050
75448	10763
75448	49771
75447	4968
75441	62844
75440	75706
75434	2999
75432	41105
75429	32978
75428	64985
75428	76175
75425	75134
75420	30185
75419	63705
75418	30178
75418	61116
75411	1851
75411	8116
75411	8131
75411	15127
75411	30940
75411	68246
75410	69304
75408	65752
75406	5113
75406	52160
75406	59992
75406	63760
75406	64686
75406	67027
75399	73281
75391	70887
75390	34475
75388	668
75388	1170
75388	1865
75388	2544
75388	3892
75388	4570
75388	5294
75388	8337
75388	9483
75388	10173
75388	10751
75388	11358
75388	15380
75388	18829
75388	27736
75388	41315
75388	46171
75388	52786
75388	55907
75388	56495
75388	58155
75388	64088
75388	66941
75388	68521
75388	76314
75388	77071
75387	20796
75387	61968
75383	1056
75383	11107
75383	25307
75383	48438
75379	66620
75374	6625
75371	5608
75371	6423
75371	8073
75371	8266
75371	24312
75371	61786
75371	76461
75371	77387
75369	10257
75365	28835
75362	67728
75358	33420
75357	66179
75354	19252
75353	16608
75349	36666
75346	33534
75346	59521
75346	74029
75343	62385
75342	78040
75341	590
75341	15299
75341	31335
75341	31565
75340	672
75340	37243
75340	40388
75340	46065
75340	52262
75340	62599
75338	34387
75337	17091
75337	26729
75337	29869
75337	48783
75337	49136
75337	49210
75337	50902
75337	55806
75336	18156
75335	36936
75335	76540
75327	48438
75327	57110
75324	8956
75324	17452
75313	39585
75310	3231
75307	70102
75306	13129
75304	73165
75299	39141
75299	75928
75299	78287
75296	1576
75296	4906
75296	32650
75296	33336
75296	34288
75296	67746
75296	67814
75289	7265
75289	27204
75289	31262
75283	61473
75276	76220
75267	7099
75264	48041
75261	10732
75258	649
75258	19735
75258	52628
75258	75888
75253	54449
75252	52805
75252	67880
75252	69596
75248	12019
75237	43822
75231	57250
75229	20179
75227	796
75227	24677
75225	12796
75223	65025
75222	60939
75220	16338
75216	3452
75216	76341
75214	18900
75214	21606
75214	30739
75214	35749
75214	43501
75210	14204
75207	25597
75202	46171
75200	18604
75199	75802
75193	8826
75193	39152
75192	63193
75191	60415
75189	30194
75189	39585
75178	44665
75178	55583
75174	22770
75174	33488
75167	72745
75163	47832
75162	9205
75159	6981
75159	48817
75159	64440
75157	73580
75156	30008
75156	56910
75150	34347
75150	75500
75147	58828
75139	9547
75134	24420
75134	58766
75134	61777
75134	68738
75134	72047
75134	75425
75134	77797
75128	76197
75126	46398
75123	73259
75122	63230
75118	13792
75115	476
75114	29689
75113	18485
75112	7517
75112	74279
75111	45029
75107	672
75107	77441
75104	23825
75104	64008
75095	48268
75092	60047
75089	12072
75088	45443
75088	73545
75088	77249
75083	23365
75083	54449
75082	11512
75081	17913
75078	30298
75078	52681
75078	61486
75077	29910
75077	62609
75076	6827
75074	32240
75074	34615
75074	62090
75071	39189
75066	40904
75063	15231
75058	1189
75057	65519
75057	77447
75056	72318
75055	48819
75054	17946
75053	1894
75051	44194
75049	25972
75047	4849
75046	54103
75046	67168
75045	8526
75045	73478
75044	76197
75041	67776
75040	517
75040	10572
75040	12550
75040	17351
75040	20879
75040	22641
75040	24549
75040	26154
75040	60845
75040	68226
75040	71579
75040	74695
75037	4075
75037	5868
75037	56683
75037	73243
75035	61686
75031	53343
75031	75585
75027	63588
75020	47867
75020	53995
75016	51055
75016	61252
75016	66343
75014	69937
75013	6088
75013	19986
75013	59956
75013	65992
75013	66013
75009	46518
75003	44019
75001	6324
75001	43833
75001	63162
74999	9977
74997	6757
74997	34814
74997	38592
74997	52577
74997	55583
74997	65545
74992	67139
74982	11193
74982	59307
74978	45700
74974	73384
74971	4474
74971	15231
74966	14843
74965	58828
74964	40775
74964	44375
74961	7307
